date,open,high,low,close,volume
2008-02-25 00:00:00+05:30,9.75,10.0,8.4,9.48,450432340
2008-02-26 00:00:00+05:30,9.82,9.82,9.12,9.25,107310320
2008-02-27 00:00:00+05:30,9.48,10.52,9.28,10.2,294777380
2008-02-28 00:00:00+05:30,10.15,10.7,10.02,10.25,156224860
2008-02-29 00:00:00+05:30,10.0,10.32,9.6,9.68,40128100
2008-03-03 00:00:00+05:30,9.55,10.2,9.2,9.68,68250340
2008-03-04 00:00:00+05:30,9.75,10.2,9.45,9.85,45868120
2008-03-05 00:00:00+05:30,9.85,10.05,9.75,9.82,22125860
2008-03-07 00:00:00+05:30,9.75,10.2,9.1,9.92,36981880
2008-03-10 00:00:00+05:30,9.85,9.95,9.25,9.58,25356780
2008-03-11 00:00:00+05:30,9.5,9.92,9.45,9.72,23192360
2008-03-12 00:00:00+05:30,9.8,10.0,9.6,9.62,12247660
2008-03-13 00:00:00+05:30,9.48,9.85,9.25,9.3,10503060
2008-03-14 00:00:00+05:30,9.5,9.6,9.18,9.25,7373080
2008-03-17 00:00:00+05:30,8.9,9.28,8.75,9.05,4603320
2008-03-18 00:00:00+05:30,9.22,9.22,8.8,8.9,2402640
2008-03-19 00:00:00+05:30,9.1,9.3,9.0,9.18,5064440
2008-03-24 00:00:00+05:30,9.0,9.1,8.02,8.28,6036980
2008-03-25 00:00:00+05:30,8.4,8.88,8.28,8.62,7596620
2008-03-26 00:00:00+05:30,8.82,8.98,8.2,8.62,4506340
2008-03-27 00:00:00+05:30,8.55,9.18,8.4,8.98,20655200
2008-03-28 00:00:00+05:30,9.1,9.25,8.75,8.88,6268420
2008-03-31 00:00:00+05:30,8.72,9.08,8.1,8.48,16015700
2008-04-01 00:00:00+05:30,8.55,8.75,8.38,8.4,3675860
2008-04-02 00:00:00+05:30,8.68,8.75,8.15,8.3,5859380
2008-04-03 00:00:00+05:30,8.2,8.6,8.2,8.4,4104460
2008-04-04 00:00:00+05:30,8.42,8.75,8.3,8.52,8374300
2008-04-07 00:00:00+05:30,8.55,8.98,8.4,8.85,5838880
2008-04-08 00:00:00+05:30,8.9,9.5,8.65,8.8,10726000
2008-04-09 00:00:00+05:30,8.75,8.98,8.6,8.8,1799800
2008-04-10 00:00:00+05:30,8.85,9.08,8.75,8.82,3484720
2008-04-11 00:00:00+05:30,8.9,9.2,8.75,9.12,5764620
2008-04-15 00:00:00+05:30,9.0,9.65,8.88,9.55,7331380
2008-04-16 00:00:00+05:30,9.65,10.98,9.65,10.45,53352480
2008-04-17 00:00:00+05:30,10.65,10.7,10.02,10.2,17810240
2008-04-21 00:00:00+05:30,10.32,10.75,10.15,10.45,8186360
2008-04-22 00:00:00+05:30,10.58,10.9,10.35,10.55,13096560
