date,open,high,low,close,volume
2003-01-01 00:00:00+05:30,12.5,12.5,12.3,12.35,4778329
2003-01-02 00:00:00+05:30,12.45,12.55,12.3,12.4,9264256
2003-01-03 00:00:00+05:30,12.45,12.75,12.4,12.65,27806193
2003-01-06 00:00:00+05:30,12.7,12.85,12.55,12.6,28245421
2003-01-07 00:00:00+05:30,12.65,12.8,12.6,12.7,24264850
2003-01-08 00:00:00+05:30,12.7,12.85,12.7,12.8,12480888
2003-01-09 00:00:00+05:30,12.8,12.9,12.65,12.7,13229219
2003-01-10 00:00:00+05:30,12.8,12.85,12.6,12.8,11889996
2003-01-13 00:00:00+05:30,12.8,12.85,12.7,12.8,9568469
2003-01-14 00:00:00+05:30,12.5,12.7,12.5,12.55,17206148
2003-01-15 00:00:00+05:30,12.65,12.8,12.65,12.8,10100880
2003-01-16 00:00:00+05:30,12.8,12.85,12.65,12.8,10931832
2003-01-17 00:00:00+05:30,12.9,13.0,12.65,12.7,29866379
2003-01-20 00:00:00+05:30,12.75,12.8,12.7,12.7,10523198
2003-01-21 00:00:00+05:30,12.7,12.7,12.35,12.35,18771488
2003-01-22 00:00:00+05:30,12.25,12.45,12.2,12.25,10268153
2003-01-23 00:00:00+05:30,12.25,12.4,12.2,12.25,7010783
2003-01-24 00:00:00+05:30,12.35,12.35,12.15,12.25,10526163
2003-01-27 00:00:00+05:30,12.25,12.25,11.95,12.05,28310197
2003-01-28 00:00:00+05:30,12.0,12.2,11.95,12.1,14749918
2003-01-29 00:00:00+05:30,12.15,12.15,11.75,11.8,8277113
2003-01-30 00:00:00+05:30,11.95,12.0,11.7,11.75,12417516
2003-01-31 00:00:00+05:30,11.8,12.0,11.7,11.95,29947649
2003-02-03 00:00:00+05:30,12.05,12.35,11.95,12.2,12390514
2003-02-04 00:00:00+05:30,12.05,12.25,10.5,12.15,3663715
2003-02-05 00:00:00+05:30,11.9,12.15,11.9,12.0,8835122
2003-02-06 00:00:00+05:30,12.05,12.05,11.75,12.0,12535882
2003-02-07 00:00:00+05:30,12.0,12.0,11.9,11.95,6841377
2003-02-10 00:00:00+05:30,11.85,11.95,11.75,11.8,9809519
2003-02-11 00:00:00+05:30,11.7,11.9,11.7,11.85,7162811
2003-02-12 00:00:00+05:30,11.7,11.9,11.6,11.8,3283332
2003-02-14 00:00:00+05:30,11.75,11.85,11.7,11.8,4184524
2003-02-17 00:00:00+05:30,11.95,11.95,11.8,11.9,2910962
